jabatan,instansi,unit_kerja,formasi,khusus_atau_disabilitas,penghasilan_min,penghasilan_max,kebutuhan,verifikasi
PERENCANA AHLI PERTAMA,Pemerintah Kab. Belu,"PEMERINTAH KAB. BELU | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | BIDANG PEREKONOMIAN DAN SUMBER DAYA ALAM",CPNS Umum,Ya,3.3,3.5,1,8
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Bengkulu Utara,"Pemerintah Kabupaten Bengkulu Utara | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pembinaan,Kesejahteraan dan Diklat",CPNS Umum,Ya,2.9,3.5,1,29
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Berau,"PEMERINTAH KABUPATEN BERAU | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGADAAN, MUTASI DAN INFORMASI APARATUR SIPIL NEGARA",CPNS Umum,Tidak,2.79,4.58,3,98
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Berau,PEMERINTAH KABUPATEN BERAU | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG PERSANDIAN DAN STATISTIK,CPNS Umum,Tidak,2.79,4.58,1,14
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Berau,PEMERINTAH KABUPATEN BERAU | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG PERSANDIAN DAN STATISTIK,CPNS Umum,Tidak,2.79,4.58,2,10
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Biak Numfor,Pemerintah Kabupaten Biak Numfor | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Kelompok Jabatan Fungsional,CPNS Orang Asli Papua (oap),Tidak,3,4,2,19
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Biak Numfor,Pemerintah Kabupaten Biak Numfor | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Kelompok Jabatan Fungsional,CPNS Umum (non Oap),Tidak,3,4,2,19
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Biak Numfor,Pemerintah Kabupaten Biak Numfor | Dinas Komunikasi dan Informatika | Kelompok Jabatan Fungsional,CPNS Orang Asli Papua (oap),Tidak,3,4,1,1
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Biak Numfor,Pemerintah Kabupaten Biak Numfor | Dinas Komunikasi dan Informatika | Kelompok Jabatan Fungsional,CPNS Umum (non Oap),Tidak,3,4,2,4
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Bima,"PEMERINTAH KABUPATEN BIMA | DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK | BIDANG PENGELOLAAN TEKNOLOGI INFORMASI DAN KOMUNIKASI",CPNS Umum,Ya,2.75,4.58,1,21
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Bima,"PEMERINTAH KABUPATEN BIMA | DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK | BIDANG STATISTIK DAN PERSANDIAN",CPNS Umum,Ya,2.75,4.58,1,8
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Bireuen,"KABUPATEN BIREUEN | Dinas Komunikasi, Informatika dan Persandian",CPNS Penyandang Disabilitas,Ya,2.75,3,1,0
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Bireuen,"KABUPATEN BIREUEN | Dinas Komunikasi, Informatika dan Persandian",CPNS Umum,Tidak,2.75,3,2,118
PERENCANA AHLI PERTAMA,Pemerintah Kab. Bogor,Pemerintah Kabupaten Bogor | Dinas Pemuda dan Olahraga | Sekretariat,CPNS Umum,Ya,2.49,4.5,1,64
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Bojonegoro,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KOMUNIKASI DAN INFORMATIKA,CPNS Umum,Ya,2.79,8.43,2,58
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Bolaang Mongondow Timur,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG PERSANDIAN DAN STATISTIK,CPNS Umum,Ya,3.2,5.26,1,8
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Brebes,PEMERINTAH KABUPATEN BREBES | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,CPNS Umum,Ya,2.23,3.18,1,33
PERENCANA AHLI PERTAMA,Pemerintah Kab. Brebes,"PEMERINTAH KABUPATEN BREBES | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | KELOMPOK JABATAN FUNGSIONAL",CPNS Umum,Ya,2.23,3.18,1,28
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengembangan Sumber Daya Manusia,CPNS Putra/putri Daerah Tertinggal,Ya,2.5,3,1,6
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Lingkungan Hidup | Sekretariat Dinas Lingkungan Hidup | Sub Bagian Umum dan Kepegawaian Pada Dinas Lingkungan Hidup,CPNS Umum,Ya,2.8,3.5,1,6
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengembangan Sumber Daya Manusia,CPNS Umum,Ya,2.5,3,1,9
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Informasi Kepegawaian,CPNS Umum,Ya,2.8,3.5,1,11
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Bidang Manajeman Sistim Informasi Dan Penyelengaraan E-Government,CPNS Umum,Ya,2.8,3,1,0
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Bidang Pembinaan Media Informasi,CPNS Umum,Ya,2.8,3.5,1,4
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Buru Selatan,"PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Bidang Layanan Postel, Telematika dan Persandian",CPNS Umum,Ya,2.8,3.5,1,2
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Buru Selatan,"PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Bidang Layanan Postel, Telematika dan Persandian",CPNS Umum,Ya,2.8,3.5,1,2
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Bidang Manajeman Sistim Informasi Dan Penyelengaraan E-Government,CPNS Umum,Ya,2.8,3.5,1,0
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Buru Selatan,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Bidang Pembinaan Media Informasi,CPNS Umum,Ya,2.8,3.5,1,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buton,"PEMERINTAH KABUPATEN BUTON | PEMERINTAH KABUPATEN BUTON | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGEMBANGAN, PROMOSI DAN PENILAIAN KINERJA APARATUR",CPNS Penyandang Disabilitas,Ya,2.79,3.53,1,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buton,PEMERINTAH KABUPATEN BUTON | PEMERINTAH KABUPATEN BUTON | DINAS TRANSMIGRASI | SEKRETARIAT DINAS TRANSMIGRASI | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,3.55,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buton,PEMERINTAH KABUPATEN BUTON | PEMERINTAH KABUPATEN BUTON | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | SEKRETARIAT DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,3.55,1,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buton,PEMERINTAH KABUPATEN BUTON | PEMERINTAH KABUPATEN BUTON | DINAS TENAGA KERJA | SEKRETARIAT DINAS TENAGA KERJA | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,3.55,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buton,PEMERINTAH KABUPATEN BUTON | PEMERINTAH KABUPATEN BUTON | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | SEKRETARIAT DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,3.55,1,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buton,"PEMERINTAH KABUPATEN BUTON | PEMERINTAH KABUPATEN BUTON | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGADAAN, MUTASI DAN INFORMASI KEPEGAWAIAN",CPNS Umum,Ya,2.79,3.53,3,157
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Buton,"PEMERINTAH KABUPATEN BUTON | PEMERINTAH KABUPATEN BUTON | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGEMBANGAN, PROMOSI DAN PENILAIAN KINERJA APARATUR",CPNS Umum,Ya,2.79,3.53,2,18
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Buton Tengah,"PEMERINTAH KABUPATEN BUTON TENGAH | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN | BIDANG PERSANDIAN",CPNS Umum,Ya,2.2,2.7,1,19
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Buton Utara,"KABUPATEN BUTON UTARA | DINAS KOMUNIKASI, INFORMATIKA DAN PERSANDIAN | Bidang Persandian",CPNS Umum,Ya,2.5,3,1,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Cilacap,Pemerintah Kabupaten Cilacap | BADAN KESATUAN BANGSA DAN POLITIK | SEKRETARIAT,CPNS Umum,Ya,3.2,3.7,1,46
PERENCANA AHLI PERTAMA,Pemerintah Kab. Cilacap,"Pemerintah Kabupaten Cilacap | DINAS PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH | SEKRETARIAT",CPNS Umum,Ya,3.2,3.7,1,48
PERENCANA AHLI PERTAMA,Pemerintah Kab. Cilacap,Pemerintah Kabupaten Cilacap | DINAS PERIKANAN | SEKRETARIAT,CPNS Umum,Ya,3.2,3.7,1,53
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Deli Serdang,Kabupaten Deli Serdang | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengembangan Kompetensi Aparatur,CPNS Umum,Ya,2.79,5.65,1,17
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Deli Serdang,Kabupaten Deli Serdang | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Promosi,CPNS Umum,Ya,2.79,5.65,1,30
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Deli Serdang,Kabupaten Deli Serdang | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Penilaian Kinerja Aparatur dan Penghargaan,CPNS Umum,Ya,2.79,5.65,1,15
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Demak,PEMERINTAH KABUPATEN DEMAK | DINAS KESEHATAN | RUMAH SAKIT UMUM DAERAH SULTAN FATAH | Bagian Administrasi Umum Dan Keuangan | Sub Bagian Umum dan Kepegawaian,CPNS Umum,Tidak,2.7,4.2,1,94
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Donggala,Pemerintah Kabupaten Donggala | Dinas Komunikasi dan Informatika,CPNS Umum,Tidak,2.5,4,5,21
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Flores Timur,Pemerintah Kabupaten Flores Timur | Dinas Komunikasi dan Informatika | BIDANG PENYELENGGARAAN E-GOVERNMENT,CPNS Umum,Ya,3,6,2,15
PERENCANA AHLI PERTAMA,Pemerintah Kab. Flores Timur,Pemerintah Kabupaten Flores Timur | Dinas Perpustakaan dan Kearsipan | BIDANG PENGEMBANGAN KAPASITAS,CPNS Umum,Ya,3,6,1,4
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Garut,PEMERINTAH KABUPATEN GARUT | DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN GARUT | BIDANG PERSANDIAN DAN KEAMANAN INFORMASI DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN GARUT,CPNS Umum,Tidak,2.81,4.58,1,19
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Gorontalo,PEMERINTAH KABUPATEN GORONTALO | DINAS PENDIDIKAN DAN KEBUDAYAAN,CPNS Umum,Ya,2.79,4.58,1,47
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Gresik,Pemerintah Kabupaten Gresik | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia,CPNS Penyandang Disabilitas,Ya,2.78,3.4,1,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Gresik,Pemerintah Kabupaten Gresik | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia,CPNS Umum,Tidak,2.78,3.4,2,88
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Halmahera Timur,PEMERINTAH KAB. HALMAHERA TIMUR | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,4.58,2,4
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Halmahera Timur,PEMERINTAH KAB. HALMAHERA TIMUR | BADAN KESATUAN BANGSA DAN POLITIK | SEKRETARIS BADAN | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,4.58,2,1
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Halmahera Timur,"PEMERINTAH KAB. HALMAHERA TIMUR | DINAS KOMUNIKASI, INFORMATIKA, PERSANDIAN DAN STATISTIK | BIDANG INFORMATIKA",CPNS Umum,Ya,2.58,2.79,3,12
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,PEMERINTAH KABUPATEN HALMAHERA UTARA | SEKRETARIAT DAERAH | ASISTEN I BIDANG PEMERINTAHAN | BAGIAN ORGANISASI,CPNS Umum,Ya,2.79,4.58,1,9
PERENCANA AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,PEMERINTAH KABUPATEN HALMAHERA UTARA | BADAN PERENCANAAN PEMBANGUNAN DAERAH | BIDANG PENGENDALIAN EVALUASI DAN PELAPORAN,CPNS Penyandang Disabilitas,Ya,2.79,4.58,1,0
PERENCANA AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,PEMERINTAH KABUPATEN HALMAHERA UTARA | DINAS PARIWISATA | SEKRETARIAT DINAS,CPNS Umum,Ya,2.79,4.58,1,6
PERENCANA AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,"PEMERINTAH KABUPATEN HALMAHERA UTARA | DINAS KOMUNIKASI, INFORMATIKA DAN PERSANDIAN | SEKRETARIAT DINAS",CPNS Umum,Ya,2.79,4.58,1,4
PERENCANA AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,PEMERINTAH KABUPATEN HALMAHERA UTARA | BADAN PERENCANAAN PEMBANGUNAN DAERAH | BIDANG PENGENDALIAN EVALUASI DAN PELAPORAN,CPNS Umum,Ya,2.79,4.58,1,2
PERENCANA AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,PEMERINTAH KABUPATEN HALMAHERA UTARA | BADAN PERENCANAAN PEMBANGUNAN DAERAH | SEKRETARIAT BADAN,CPNS Umum,Ya,2.79,4.58,2,55
PERENCANA AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,PEMERINTAH KABUPATEN HALMAHERA UTARA | BADAN KEUANGAN DAN ASET DAERAH | SEKRETARIAT BADAN | SUB BAGIAN PERENCANAAN DAN EVALUASI,CPNS Umum,Ya,2.79,4.58,1,12
PERENCANA AHLI PERTAMA,Pemerintah Kab. Halmahera Utara,PEMERINTAH KABUPATEN HALMAHERA UTARA | BADAN PERENCANAAN PEMBANGUNAN DAERAH | BIDANG INFRASTRUKTUR DAN PENGEMBANGAN WILAYAH,CPNS Umum,Ya,2.79,4.58,2,45
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Selatan,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN | DINAS KETAHANAN PANGAN | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,3,6.7,1,23
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,5.42,1,12
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,"Pemerintah Kabupaten Hulu Sungai Tengah | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | Sekretariat",CPNS Umum,Ya,2.79,5.42,1,21
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS PERPUSTAKAAN | SEKRETARIAT,CPNS Umum,Ya,2.79,5.42,1,62
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,"Pemerintah Kabupaten Hulu Sungai Tengah | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM | SUB BAGIAN TATA USAHA PIMPINAN, STAF AHLI DAN KEPEGAWAIAN",CPNS Umum,Ya,2.79,5.42,1,21
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | BADAN PENGELOLA PAJAK DAN RETRIBUSI DAERAH | Sekretariat,CPNS Umum,Ya,2.79,5.42,1,19
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,CPNS Penyandang Disabilitas,Ya,2.79,5.42,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS KESEHATAN | Sekretariat | Sub Bagian Kepegawaian,CPNS Penyandang Disabilitas,Ya,2.79,5.42,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,"Pemerintah Kabupaten Hulu Sungai Tengah | DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA | Sekretariat",CPNS Penyandang Disabilitas,Ya,2.79,5.42,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS LINGKUNGAN HIDUP DAN PERHUBUNGAN | SEKRETARIAT,CPNS Umum,Ya,2.79,5.42,1,26
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN PERENCANAAN DAN KEUANGAN,CPNS Umum,Ya,2.79,5.42,1,10
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH | Sekretariat | Sub Bagian Keuangan,CPNS Umum,Ya,2.79,5.42,1,8
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | SEKRETARIAT,CPNS Umum,Ya,2.79,5.42,1,7
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | BADAN KESATUAN BANGSA DAN POLITIK | Sekretariat,CPNS Umum,Ya,2.79,5.42,1,7
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | BADAN PENGELOLA PAJAK DAN RETRIBUSI DAERAH | Sekretariat,CPNS Umum,Ya,2.79,5.42,1,11
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,"Pemerintah Kabupaten Hulu Sungai Tengah | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | Bidang Perencanaan Makro dan Pengendalian",CPNS Umum,Ya,2.79,5.42,1,17
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,"Pemerintah Kabupaten Hulu Sungai Tengah | DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA | Sekretariat",CPNS Umum,Ya,2.79,5.42,1,29
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS KESEHATAN | Sekretariat | Sub Bagian Keuangan,CPNS Umum,Ya,2.79,5.42,1,35
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS PERDAGANGAN | Sekretariat,CPNS Umum,Ya,2.79,5.42,1,27
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,"Pemerintah Kabupaten Hulu Sungai Tengah | DINAS SOSIAL, PENGENDALIAN PENDUDUK, KELUARGA BERENCANA, PEMBERDAYAAN PEREMPUAN, DAN PERLINDUNGAN ANAK | SEKRETARIAT | Sub Bagian Keuangan",CPNS Umum,Ya,2.79,5.42,1,25
PERENCANA AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS KOMUNIKASI DAN INFORMATIKA | Sekretariat | Sub Bagian Keuangan,CPNS Umum,Ya,2.79,5.42,1,7
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Hulu Sungai Tengah,Pemerintah Kabupaten Hulu Sungai Tengah | DINAS KOMUNIKASI DAN INFORMATIKA | Bidang Informatika dan Persandian,CPNS Umum,Ya,2.79,5.42,1,5
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Jember,PEMERINTAH KABUPATEN JEMBER | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG INFRASTRUKTUR TEKNOLOGI INFORMASI DAN KOMUNIKASI,CPNS Umum,Ya,2.92,3.51,1,22
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Kapuas Hulu,"Pemerintah Kab. Kapuas hulu | Dinas Komunikasi, Informatika dan Statistik | Bidang Statistik dan Aplikasi Informatika",CPNS Umum,Ya,2.79,3.29,1,15
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Karanganyar,Pemerintah Kabupaten Karanganyar | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG TATAKELOLA INFORMATIKA,CPNS Umum,Ya,2.5,3,5,255
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Karangasem,PEMERINTAH KABUPATEN KARANGASEM | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,CPNS Umum,Ya,3.5,4,1,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Karangasem,PEMERINTAH KABUPATEN KARANGASEM | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,CPNS Umum,Ya,3.5,4,3,19
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Karimun,PEMERINTAH KAB. KARIMUN | BADAN KESATUAN BANGSA DAN POLITIK | SEKRETARIAT BADAN KESATUAN BANGSA DAN POLITIK | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.23,4.33,1,8
PERENCANA AHLI PERTAMA,Pemerintah Kab. Karimun,PEMERINTAH KAB. KARIMUN | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | SEKRETARIAT DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU,CPNS Umum,Ya,2.23,4.33,1,36
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Kayong Utara,"Pemerintah Kabupaten Kayong Utara | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGADAAN, PENGANGKATAN, PEMBERHENTIAN, MUTASI DAN PROMOSI",CPNS Umum,Ya,3,6,1,9
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Kayong Utara,"Pemerintah Kabupaten Kayong Utara | Dinas Komunikasi Dan Informatika | Bidang Penyelenggaraan Pemerintahan Berbasis Elektronik | Seksi Infrastruktur, Teknologi Dan Persandian",CPNS Umum,Ya,2,6,1,9
PERENCANA AHLI PERTAMA,Pemerintah Kab. Kebumen,Pemerintah Kabupaten Kebumen | Dinas Pertanian dan Pangan | Sekretariat,CPNS Umum,Tidak,2.23,3.5,1,60
